order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,delivery_delay,delivery_time,order_year_month,order_year,order_month,customer_zip_code_prefix,customer_city,customer_state
FD8oHfL3Ahzr,A3e2uj66cDyz,delivered,2017-06-09 10:55:56,2017-06-13 04:50:28,2017-06-27 15:41:48,2017-06-30,-3.0,18.0,2017-06,2017,6,42701,capivari,SP
6wCNfjI58pWH,yydeuNNUVqBN,delivered,2017-07-16 21:16:38,2017-07-16 21:30:11,2017-08-01 16:03:44,2017-08-09,-8.0,15.0,2017-07,2017,7,62600,itaguai,RJ
kieYvZ4avnr7,Z76UM2h9u6hY,delivered,2018-01-09 15:45:45,2018-01-09 15:54:32,2018-01-19 03:06:45,2018-02-07,-19.0,9.0,2018-01,2018,1,9635,cuiaba,MT
YTmZFfUkRhXY,ZWNfBHb2cvYa,delivered,2017-12-06 18:48:43,2017-12-08 02:54:10,2017-12-18 17:51:33,2018-01-02,-15.0,11.0,2017-12,2017,12,3912,itajuba,MG
Ev66umdCKzpB,lZeftXrXj5dJ,delivered,2018-08-23 17:25:50,2018-08-23 17:45:19,2018-08-27 20:11:28,2018-08-30,-3.0,4.0,2018-08,2018,8,2363,santos,SP
JNlk0bayPjIn,bw2SjY3tOwKn,delivered,2018-02-22 12:44:10,2018-02-22 12:55:52,2018-03-01 20:37:46,2018-03-19,-18.0,7.0,2018-02,2018,2,64090,curitiba,PR
V1QyOT9QUzxc,8k83sYjppP3x,delivered,2017-10-23 08:59:20,2017-10-23 09:14:19,2017-11-06 20:22:45,2017-11-09,-3.0,14.0,2017-10,2017,10,78237,campinas,SP
x5SoL1XEdnAk,LwQrdc5R7iwe,delivered,2018-03-30 09:04:52,2018-04-03 05:35:33,2018-04-14 09:58:51,2018-04-25,-11.0,15.0,2018-03,2018,3,23515,barreiras,BA
giNlsQc1Na8U,AWjiDaNHhH41,delivered,2018-07-06 13:23:46,2018-07-06 13:35:14,2018-07-11 22:42:47,2018-07-25,-14.0,5.0,2018-07,2018,7,7021,curitiba,PR
8Ri44RiATUej,fR34mSWOiJ8c,delivered,2018-04-19 08:57:33,2018-04-19 09:09:28,2018-04-25 01:06:41,2018-05-29,-34.0,5.0,2018-04,2018,4,13567,rio de janeiro,RJ
ssaCJkIOokhY,dKhyPYuwjQeC,delivered,2017-10-03 10:24:33,2017-10-03 10:50:52,2017-10-18 22:18:58,2017-10-30,-12.0,15.0,2017-10,2017,10,15102,vila velha,ES
gzoZpgKDxAmp,G1UOoIs1t6Pr,delivered,2018-08-05 14:32:16,2018-08-05 14:45:10,2018-08-13 17:36:39,2018-08-17,-4.0,8.0,2018-08,2018,8,36335,mutum,MG
RKwg5gkcnSk2,lhBAkIzhCrIa,delivered,2018-03-04 22:38:11,2018-03-06 03:35:45,2018-03-27 15:03:47,2018-03-27,0.0,22.0,2018-03,2018,3,13346,sao bento do sul,SC
wwojRxgqi8i1,qPhERHI93HDh,delivered,2018-03-03 13:09:09,2018-03-03 13:28:29,2018-04-03 01:28:49,2018-03-22,12.0,30.0,2018-03,2018,3,37136,betim,MG
38En16U1ii5f,39z6c6AY6POe,delivered,2017-06-30 16:13:27,2017-07-01 05:03:54,2017-07-21 10:55:55,2017-08-03,-13.0,20.0,2017-06,2017,6,9616,pedra,PE
gnV0wQtzP7TQ,3heJTBMIyVlF,canceled,2018-03-29 23:27:12,2018-03-29 23:47:45,,2018-04-23,,,2018-03,2018,3,83570,teresina,PI
1B4G0BkvpvGV,DmS7VN5VoQ8o,delivered,2018-07-23 19:04:37,2018-07-24 10:31:26,2018-07-26 17:40:56,2018-08-07,-12.0,2.0,2018-07,2018,7,18602,sorocaba,SP
tFKwFr2fYUVx,e9yOfnBAmJpi,delivered,2017-11-12 17:21:23,2017-11-14 03:46:35,2017-12-05 16:48:47,2017-12-21,-16.0,22.0,2017-11,2017,11,16130,limeira,SP
pt4uvVRiq0tz,RRmcJ2qdReUd,delivered,2017-08-09 08:22:42,2017-08-09 11:05:11,2017-08-14 18:22:28,2017-08-22,-8.0,5.0,2017-08,2017,8,4730,americana,SP
CQOY6Lz5u9hz,JoNCQet0dU2m,delivered,2017-11-21 11:57:16,2017-11-21 12:31:32,2017-12-07 01:17:01,2017-12-15,-8.0,15.0,2017-11,2017,11,1326,dias d'avila,BA
2M9mom9iBmgl,YYTqXzhbV2w4,delivered,2017-05-06 09:04:24,2017-05-06 09:15:11,2017-05-16 09:32:17,2017-06-06,-21.0,10.0,2017-05,2017,5,29101,rio de janeiro,RJ
wobFQ218Ki55,oTHDmWrXK183,delivered,2018-02-23 10:37:40,2018-02-27 05:30:56,2018-03-07 00:06:36,2018-03-16,-9.0,11.0,2018-02,2018,2,95580,guarulhos,SP
sK9oRBVn14jW,yNMbRWpgWzS5,delivered,2018-01-03 16:56:47,2018-01-03 17:26:56,2018-01-30 22:34:04,2018-03-08,-37.0,27.0,2018-01,2018,1,26600,birigui,SP
Pg608LZiALwZ,H7V3xNnQ6HNz,delivered,2018-03-22 22:37:56,2018-03-22 22:47:37,2018-04-11 17:48:33,2018-04-10,1.0,19.0,2018-03,2018,3,11618,olimpia,SP
5akirElOKcev,6z18gnZkGj6U,delivered,2018-03-05 13:48:37,2018-03-05 14:09:38,2018-03-20 19:46:38,2018-03-26,-6.0,15.0,2018-03,2018,3,5894,curitiba,PR
S3M0Wqavd7gL,E1XpQXW3rOLU,delivered,2018-07-16 15:53:50,2018-07-16 16:10:18,2018-07-25 18:53:00,2018-08-06,-12.0,9.0,2018-07,2018,7,12285,brasilia,DF
Tdo8o4TsjFNy,3b4Zec1fQRn9,delivered,2018-08-04 20:13:50,2018-08-04 20:30:16,2018-08-13 23:40:44,2018-08-29,-16.0,9.0,2018-08,2018,8,86125,rio de janeiro,RJ
eeYOYUk2wZuF,9AiulyCMEb1j,delivered,2017-10-24 16:49:34,2017-10-26 02:57:26,2017-10-30 19:28:56,2017-11-22,-23.0,6.0,2017-10,2017,10,9551,sao paulo,SP
KVcpxGPve5N9,NANcKvNlLcnX,delivered,2018-01-19 10:19:27,2018-01-19 10:32:57,2018-01-23 21:57:10,2018-02-05,-13.0,4.0,2018-01,2018,1,37706,guarulhos,SP
84auhSksE7DO,jIqe8sgw1cMP,delivered,2017-08-03 09:35:17,2017-08-04 09:45:15,2017-08-07 20:52:02,2017-08-30,-23.0,4.0,2017-08,2017,8,14784,belo horizonte,MG
vHXIqGekc39p,ce2B9CoeVRE8,delivered,2018-03-12 16:10:40,2018-03-12 16:27:54,2018-03-22 12:39:00,2018-04-04,-13.0,9.0,2018-03,2018,3,35240,joao pinheiro,MG
AdfhJ2JfixOj,MuMzMpshvmZa,delivered,2018-02-25 20:46:31,2018-02-25 21:08:04,2018-03-20 01:21:42,2018-03-28,-8.0,22.0,2018-02,2018,2,3435,cachoeira de pajeu,MG
ppfkEoqPCmii,Yq9G70JqUVr0,delivered,2018-07-24 11:09:11,2018-07-25 08:05:12,2018-07-27 12:32:19,2018-08-14,-18.0,3.0,2018-07,2018,7,41706,sao paulo,SP
K0eslvkujOhG,8NihbVRndQ5F,delivered,2017-11-24 23:26:26,2017-11-25 02:19:30,2017-12-09 00:32:08,2017-12-14,-5.0,14.0,2017-11,2017,11,13385,adolfo,SP
any5SYSps1DB,DVyGuL2K4DmJ,delivered,2017-04-14 16:25:23,2017-04-14 16:35:20,2017-05-10 15:04:45,2017-05-22,-12.0,25.0,2017-04,2017,4,23954,recife,PE
w2LUU83alyD0,T2ZXjMbVxedr,delivered,2017-07-16 18:19:25,2017-07-17 18:25:23,2017-07-31 18:03:02,2017-07-28,3.0,14.0,2017-07,2017,7,72880,sao paulo,SP
cplt36lfOZGi,aZdym1tAAOPL,delivered,2017-05-07 18:34:36,2017-05-07 18:45:17,2017-05-30 12:23:17,2017-06-08,-9.0,22.0,2017-05,2017,5,37561,piritiba,BA
2kBHFapWn846,6LMH2VQPJEhj,delivered,2017-06-30 14:29:17,2017-06-30 14:43:33,2017-07-07 18:12:14,2017-08-03,-27.0,7.0,2017-06,2017,6,27321,sousa,PB
lH33kfRvIrbz,7DkTPWMlkg40,delivered,2018-03-01 11:03:34,2018-03-01 11:15:33,2018-04-03 20:22:16,2018-03-27,7.0,33.0,2018-03,2018,3,13290,itajai,SC
K6Fne1ZFCmJX,65uBPRPZblvR,delivered,2018-05-23 19:42:43,2018-05-23 19:55:50,2018-06-05 19:56:38,2018-06-22,-17.0,13.0,2018-05,2018,5,39387,brasilia,DF
q3eP7fstmm1a,yayKwxyVJLjS,delivered,2017-06-13 21:52:55,2017-06-13 22:02:57,2017-06-23 09:31:24,2017-07-04,-11.0,9.0,2017-06,2017,6,6351,sao paulo,SP
lFqXoVdmucJN,bIzUOHeFfOnw,delivered,2018-07-30 16:04:02,2018-07-30 19:32:13,2018-08-02 21:48:54,2018-08-07,-5.0,3.0,2018-07,2018,7,28634,barrinha,SP
NXVpu3xASChk,m2IeSaTLYiCH,delivered,2017-09-05 12:33:49,2017-09-05 12:45:25,2017-09-19 17:28:12,2017-10-04,-15.0,14.0,2017-09,2017,9,1025,tenente portela,RS
GnHUCKMsqbgv,PZXlAQ3RDXK4,delivered,2018-04-04 22:40:52,2018-04-04 22:55:10,2018-04-13 19:43:36,2018-04-27,-14.0,8.0,2018-04,2018,4,12411,juiz de fora,MG
XEiXRuGFVKUF,wIR0shKxe9P1,delivered,2018-02-16 15:56:36,2018-02-17 03:35:40,2018-02-27 16:04:58,2018-03-08,-9.0,11.0,2018-02,2018,2,4843,florianopolis,SC
bgR3bre3uGZY,tPKsxTIQlfU7,delivered,2018-02-23 11:25:36,2018-02-23 18:20:22,2018-02-28 14:03:22,2018-03-23,-23.0,5.0,2018-02,2018,2,5162,guaruja,SP
ezti5GnIwCbF,MIcir1n6FxNs,delivered,2018-02-05 19:29:06,2018-02-05 19:50:07,2018-02-22 12:22:08,2018-03-01,-7.0,16.0,2018-02,2018,2,88806,cascavel,PR
dKV1OijLUKwY,SWHOmqvYg5OA,delivered,2017-11-24 12:59:43,2017-11-24 15:13:44,2017-12-04 19:47:34,2017-12-14,-10.0,10.0,2017-11,2017,11,25745,sumare,SP
5ZsCFLXQ24k2,tBg2qh4nATho,delivered,2017-04-28 23:06:11,2017-04-28 23:15:20,2017-06-12 15:53:31,2017-06-06,6.0,44.0,2017-04,2017,4,13157,tocantinopolis,TO
Ea0iY6bg0zvi,rI8li7ARiRmW,delivered,2018-06-10 14:33:44,2018-06-11 16:31:30,2018-06-18 16:04:59,2018-06-28,-10.0,8.0,2018-06,2018,6,5060,sao paulo,SP
ClCx5mnZkk6y,EuFyKFB25fyS,delivered,2018-01-08 12:13:26,2018-01-08 12:27:56,2018-01-22 20:21:32,2018-02-07,-16.0,14.0,2018-01,2018,1,35570,leandro ferreira,MG
YtlHoaz340fV,WPRxcR9Zh40Q,delivered,2017-12-29 15:30:54,2017-12-29 16:00:38,2018-01-05 16:39:17,2018-01-18,-13.0,7.0,2017-12,2017,12,23093,sao paulo,SP
Q7q4E0CNMYDW,GWk44CMs8sea,delivered,2017-11-23 19:47:10,2017-11-25 03:32:55,2017-12-30 14:48:50,2017-12-18,12.0,36.0,2017-11,2017,11,7272,goiania,GO
8Od3n168i7AK,AgTqDLU4aAWC,delivered,2017-09-12 10:31:42,2017-09-13 03:15:47,2017-09-26 15:25:15,2017-09-28,-2.0,14.0,2017-09,2017,9,42820,diadema,SP
YT4BBYtQhemP,RjY3AeXz4wVF,delivered,2018-07-30 10:49:14,2018-07-30 18:31:03,2018-08-01 15:21:08,2018-08-07,-6.0,2.0,2018-07,2018,7,25980,campinas,SP
46FYzYjXYNFL,ZjnSLrnWI21E,delivered,2018-06-19 14:21:32,2018-06-19 14:38:01,2018-06-25 17:05:42,2018-07-03,-8.0,6.0,2018-06,2018,6,6142,embu-guacu,SP
3e0VnIHYvFFE,voGdBxBL8nTC,delivered,2018-02-12 03:28:04,2018-02-12 04:20:20,2018-02-27 18:22:38,2018-03-07,-8.0,15.0,2018-02,2018,2,2064,brasilia,DF
7v2REPdWpBW2,GkZq5bYyF36g,delivered,2018-03-24 22:32:54,2018-03-24 22:47:22,2018-04-05 19:35:30,2018-04-20,-15.0,11.0,2018-03,2018,3,89920,faxinal dos guedes,SC
x08F3qzTuzYx,qNISRIrzVrMO,delivered,2017-10-03 17:10:52,2017-10-03 17:24:46,2017-10-11 17:32:38,2017-11-03,-23.0,8.0,2017-10,2017,10,5858,ibaiti,PR
yCjcy05KarAp,kbZux8hykAY6,delivered,2017-07-04 22:57:31,2017-07-05 17:40:17,2017-07-13 21:37:02,2017-07-26,-13.0,8.0,2017-07,2017,7,7716,rio de janeiro,RJ
dzEVEwhfaNmk,bWwWk2WBV1CW,delivered,2018-05-15 12:23:49,2018-05-16 09:06:45,2018-06-01 20:08:24,2018-06-01,0.0,17.0,2018-05,2018,5,4626,santa luzia,MG
NcGwEYLSSy8W,KVklJby9NcIW,delivered,2017-12-22 20:50:03,2017-12-22 21:11:10,2017-12-28 20:18:19,2018-01-12,-15.0,5.0,2017-12,2017,12,47806,barueri,SP
PyptEly1N28t,OUqkA37hmQfA,delivered,2018-05-08 18:54:41,2018-05-10 21:51:06,2018-05-16 21:28:29,2018-05-29,-13.0,8.0,2018-05,2018,5,51310,taboao da serra,SP
TrCME0OqKhax,CKGpAPpVXzJz,delivered,2018-06-19 16:08:05,2018-06-19 16:45:27,2018-06-25 18:12:14,2018-07-18,-23.0,6.0,2018-06,2018,6,36050,ponte nova,MG
eOU5tpUyxanF,su6a1lTHgJZK,delivered,2017-05-29 21:46:58,2017-05-29 21:55:18,2017-06-06 19:14:35,2017-06-21,-15.0,7.0,2017-05,2017,5,37713,rio de janeiro,RJ
Bg56edHOSaQZ,mxe0RcWEYf8v,delivered,2018-08-11 22:42:44,2018-08-11 22:55:17,2018-08-17 19:44:42,2018-08-27,-10.0,5.0,2018-08,2018,8,14990,diadema,SP
KDFFuMqDYq6z,C8ELupAPRUlW,delivered,2018-01-23 13:39:44,2018-01-24 02:35:42,2018-02-09 18:58:34,2018-02-23,-14.0,17.0,2018-01,2018,1,3141,rondonopolis,MT
dj5vc2Ii9pxY,cuXnqKQOkPBT,delivered,2018-05-18 23:28:12,2018-05-18 23:53:42,2018-06-05 21:18:59,2018-06-04,1.0,17.0,2018-05,2018,5,1233,sao joaquim da barra,SP
foaewa2b2S0j,JbuatZ2Wo2ky,delivered,2017-11-07 22:28:02,2017-11-08 22:35:47,2017-11-23 12:41:41,2017-11-21,2.0,15.0,2017-11,2017,11,61902,sao paulo,SP
DmbPajrQefQ4,2J0Q05e45VMG,delivered,2017-07-08 10:08:30,2017-07-08 10:23:25,2017-07-31 20:28:00,2017-08-01,-1.0,23.0,2017-07,2017,7,13485,duque de caxias,RJ
ofczmPjW25sr,bUfBGwJ1fYxB,delivered,2018-04-20 11:41:46,2018-04-20 11:55:23,2018-04-26 22:08:28,2018-05-15,-19.0,6.0,2018-04,2018,4,3571,guaicara,SP
kQRHzrlbwuYy,0pRgjAqgIun9,delivered,2018-07-17 09:13:32,2018-07-17 09:25:19,2018-07-23 14:21:36,2018-08-17,-25.0,6.0,2018-07,2018,7,36280,sao paulo,SP
vSm7DGZnqFrv,C0yWiUGz3hCA,delivered,2018-02-15 15:24:08,2018-02-15 15:35:29,2018-03-02 23:43:04,2018-03-07,-5.0,15.0,2018-02,2018,2,36501,sao paulo,SP
pp7zLtfRzpQh,qcuKjvbRL6AJ,delivered,2018-07-27 19:57:12,2018-07-27 20:10:07,2018-08-06 21:58:44,2018-08-22,-16.0,10.0,2018-07,2018,7,5617,sao jose do egito,PE
MoKhdUFf3OyO,8NsEym6PPk7L,canceled,2018-02-21 20:54:45,2018-02-21 21:29:00,,2018-03-15,,,2018-02,2018,2,38240,campinas,SP
OsaICdJynqd3,QMvNLAaQ9XTK,delivered,2018-02-02 22:07:28,2018-02-02 22:30:39,2018-02-10 13:04:05,2018-02-26,-16.0,7.0,2018-02,2018,2,18708,sao paulo,SP
lvMqeo1GBAve,9U5w7HcSLhAa,shipped,2018-01-24 14:09:01,2018-01-24 15:38:38,,2018-03-01,,,2018-01,2018,1,8590,fortaleza,CE
SVSTk5HPaFkm,w2nJpD993XdR,delivered,2017-10-21 09:23:42,2017-10-21 09:35:15,2017-10-27 21:19:56,2017-11-13,-17.0,6.0,2017-10,2017,10,14090,sao paulo,SP
LseLHsaMu70G,hIU9ACzsgmw3,delivered,2017-06-05 00:11:23,2017-06-05 00:52:51,2017-06-14 16:48:11,2017-06-29,-15.0,9.0,2017-06,2017,6,78240,tijucas,SC
v47uY6cVnIln,ACl607Mi2aMF,delivered,2018-01-29 21:57:06,2018-01-29 22:13:30,2018-02-14 19:54:55,2018-02-20,-6.0,15.0,2018-01,2018,1,74393,sao paulo,SP
EOQackEpFkKm,MTijmMh90mp1,processing,2017-09-19 11:08:41,2017-09-19 11:34:08,,2017-10-10,,,2017-09,2017,9,89590,rolandia,PR
3nzcPpuR8CP7,qA2Zxl84ybsR,delivered,2017-10-16 11:52:30,2017-10-16 21:14:33,2017-10-31 21:51:23,2017-11-23,-23.0,15.0,2017-10,2017,10,86310,almino afonso,RN
D3LY783Yqm1j,6mXx1GSYuiI3,delivered,2017-07-20 20:53:44,2017-07-20 21:05:16,2017-07-26 22:02:58,2017-08-09,-14.0,6.0,2017-07,2017,7,19350,ribeirao pires,SP
Fd09nB8JkiIs,9EibIvbQLLhc,delivered,2018-06-11 11:17:23,2018-06-11 11:40:12,2018-06-18 15:28:30,2018-07-12,-24.0,7.0,2018-06,2018,6,5590,rio de janeiro,RJ
pI3kWMJrfSHR,vyEUQkSPaHL7,delivered,2017-06-05 22:43:39,2017-06-06 13:25:34,2017-06-08 10:48:45,2017-06-19,-11.0,2.0,2017-06,2017,6,13807,sao paulo,SP
uiCaHzKvZd4u,QzHbjiNUhg1n,delivered,2017-11-27 23:32:29,2017-11-27 23:49:49,2017-12-09 16:17:34,2017-12-11,-2.0,11.0,2017-11,2017,11,3590,sao paulo,SP
CoV9iBc6JVSS,pZYMCj9B4jdA,delivered,2018-06-11 16:22:58,2018-06-11 17:02:00,2018-06-25 13:03:16,2018-07-23,-28.0,13.0,2018-06,2018,6,88905,conceicao do araguaia,PA
GC3SdJ2PNQfo,ReOnC1tqHHG7,delivered,2017-11-11 15:43:42,2017-11-14 04:26:47,2017-12-05 01:44:46,2017-12-06,-1.0,23.0,2017-11,2017,11,89970,ipatinga,MG
rCcUGkFjNyZT,oJ4FFqGyFOuV,delivered,2017-06-20 11:16:37,2017-06-20 11:25:29,2017-06-23 10:42:13,2017-07-03,-10.0,2.0,2017-06,2017,6,7912,taboao da serra,SP
f8nU2irlV0IZ,KU3PmsjLUs4z,delivered,2018-01-18 14:38:14,2018-01-18 14:56:25,2018-02-17 01:19:00,2018-02-23,-6.0,29.0,2018-01,2018,1,73801,belem,PA
pm1Zq3STcf3W,DeZgA2Vrq8zv,delivered,2017-03-27 22:06:14,2017-03-27 22:15:17,2017-04-03 09:57:46,2017-04-13,-10.0,6.0,2017-03,2017,3,74366,sao bernardo do campo,SP
ILCAqc50G87U,C1yfJOzFkRWz,delivered,2017-08-08 20:26:31,2017-08-08 20:43:31,2017-08-14 12:46:18,2017-08-30,-16.0,5.0,2017-08,2017,8,7813,sao paulo,SP
o5DKmeK7jzCC,MiI8UycM72LC,delivered,2017-04-10 23:12:09,2017-04-10 23:22:28,2017-04-19 17:57:55,2017-05-11,-22.0,8.0,2017-04,2017,4,30455,sacramento,MG
sQevpj0viQ4W,KtvlTait5xef,delivered,2018-03-03 15:11:27,2018-03-03 15:29:13,2018-04-05 17:52:22,2018-04-04,1.0,33.0,2018-03,2018,3,49680,belo horizonte,MG
eKlG2bR9r5wV,VKs7XxH3vNpN,delivered,2017-11-26 23:04:08,2017-11-26 23:13:21,2017-12-07 20:03:50,2017-12-26,-19.0,10.0,2017-11,2017,11,50850,curitiba,PR
tppzTHf5a51j,wmV9E5IrMKZI,delivered,2018-03-12 09:26:53,2018-03-12 09:49:12,2018-04-11 15:21:05,2018-04-12,-1.0,30.0,2018-03,2018,3,89982,itaporanga,SP
Gmgr6fGy8WJ4,bLltn6iZt0K5,delivered,2017-10-19 19:05:28,2017-10-20 09:56:21,2017-11-06 21:09:01,2017-11-17,-11.0,18.0,2017-10,2017,10,36430,natal,RN
A3aL08fD7wVV,8nP4G2aRuLkK,delivered,2018-06-12 20:07:44,2018-06-12 20:44:26,2018-06-19 12:44:08,2018-07-17,-28.0,6.0,2018-06,2018,6,8290,sobradinho,RS
WA4c1OhKxbkw,aGPCgxI6yzBs,delivered,2017-08-12 11:43:43,2017-08-12 11:55:21,2017-08-16 12:29:17,2017-09-01,-16.0,4.0,2017-08,2017,8,49130,sao paulo,SP
92pPMrK7WJfv,WhGvKILxjZIY,delivered,2017-09-09 04:43:33,2017-09-09 05:24:13,2017-09-24 16:28:43,2017-10-09,-15.0,15.0,2017-09,2017,9,3510,goiana,PE
No2vYtT9hCDo,MMkd55QZu0FD,delivered,2017-10-18 15:53:47,2017-10-18 16:07:54,2017-10-21 13:02:25,2017-11-07,-17.0,2.0,2017-10,2017,10,6845,petropolis,RJ
1FA1N9Xpm0P7,slyz3RXAfob1,delivered,2018-06-14 14:54:24,2018-06-14 15:20:30,2018-06-20 11:35:31,2018-07-04,-14.0,5.0,2018-06,2018,6,29142,rio paranaiba,MG
hmEgWEoEuO8E,MAPVF5x1ExjS,delivered,2017-12-20 09:56:32,2017-12-20 10:09:52,2017-12-28 20:25:17,2018-01-09,-12.0,8.0,2017-12,2017,12,36810,campinas,SP
Ad7iDRynNF8k,Xwluk0aPnbp2,delivered,2017-06-06 10:03:27,2017-06-06 10:15:10,2017-06-16 17:03:57,2017-07-07,-21.0,10.0,2017-06,2017,6,48970,maceio,AL
G18WZGHuopHI,jNbKGLOIo3iw,delivered,2018-01-24 11:40:54,2018-01-24 15:07:40,2018-02-02 23:42:07,2018-02-08,-6.0,9.0,2018-01,2018,1,1030,jacarei,SP
h31ayKYtc9Sn,udkQp6hzOTUR,delivered,2018-01-31 18:35:14,2018-01-31 18:49:56,2018-02-19 23:52:12,2018-02-26,-7.0,19.0,2018-01,2018,1,68927,campo grande,MS
PsFNuEEJirgU,FotNKO0OCMrE,delivered,2018-05-15 19:43:09,2018-05-15 19:55:22,2018-06-12 15:02:51,2018-06-08,4.0,27.0,2018-05,2018,5,35582,salvador,BA
zEUI7u0Cz8N1,E4yDaobfR39N,delivered,2018-02-02 10:23:01,2018-02-02 11:30:44,2018-02-17 14:37:02,2018-03-08,-19.0,15.0,2018-02,2018,2,4814,chapeco,SC
33B4RDjAK4Uf,ore9yusYiIwM,delivered,2017-11-21 13:01:18,2017-11-22 15:46:52,2017-11-29 21:58:40,2017-12-01,-2.0,8.0,2017-11,2017,11,74013,mogi das cruzes,SP
mngo4kC0DGfD,c49trm0SIWaR,delivered,2018-04-07 10:07:12,2018-04-07 12:47:54,2018-04-19 20:56:50,2018-05-15,-26.0,12.0,2018-04,2018,4,51350,rio de janeiro,RJ
qr4yUwV8c6ar,IfuS0yP7qNc5,delivered,2017-11-25 18:08:31,2017-11-25 18:18:29,2017-12-08 00:19:01,2017-12-27,-19.0,12.0,2017-11,2017,11,19812,santo antonio,RN
USGTMFsecZcA,nkyzDUArJdgJ,delivered,2018-01-23 11:58:33,2018-01-23 12:18:03,2018-03-03 19:29:11,2018-02-16,15.0,39.0,2018-01,2018,1,64625,porto alegre,RS
shLq89D18SF7,bysMMfRdpnh6,delivered,2018-03-27 19:07:08,2018-03-28 08:27:27,2018-04-02 18:14:31,2018-04-09,-7.0,5.0,2018-03,2018,3,72465,itaquaquecetuba,SP
f3CCkulzi1kL,AWOYWI6b6b3P,delivered,2018-05-19 18:40:22,2018-05-19 18:58:33,2018-05-22 16:36:44,2018-06-01,-10.0,2.0,2018-05,2018,5,3288,jundiai,SP
fdiOcoGh9bd7,zVTYtkdyfgbF,delivered,2017-03-22 13:54:58,2017-03-22 13:54:58,2017-03-29 11:52:24,2017-04-25,-27.0,6.0,2017-03,2017,3,24450,ribeira do pombal,BA
oQf0bX2kiN4Y,0g5W0ryNQQHr,delivered,2017-09-21 22:42:44,2017-09-21 22:55:12,2017-10-03 21:40:12,2017-10-19,-16.0,11.0,2017-09,2017,9,30130,montes claros,MG
Z2oyDq8SU7tX,Ntzq59aPfmKL,delivered,2018-07-28 13:12:19,2018-07-28 13:44:32,2018-08-02 20:47:43,2018-08-16,-14.0,5.0,2018-07,2018,7,5616,curitiba,PR
5XztQJaoSPto,fwrXZ31hvIxi,delivered,2017-07-27 12:07:53,2017-07-27 12:22:47,2017-08-08 18:34:05,2017-08-24,-16.0,12.0,2017-07,2017,7,7991,rio de janeiro,RJ
4tpRfLHioo5V,r63d1VHcQrBM,delivered,2018-08-07 08:53:33,2018-08-09 03:44:56,2018-08-24 17:08:34,2018-09-04,-11.0,17.0,2018-08,2018,8,85980,quixeramobim,CE
TiUApNNpxkqc,ZwZCOoRrwwlV,delivered,2018-06-28 12:19:32,2018-06-28 12:35:12,2018-07-06 14:38:53,2018-07-30,-24.0,8.0,2018-06,2018,6,37260,floresta,PR
JwKIwRJ0Vql6,u04KNReuA0MJ,delivered,2018-04-12 21:44:53,2018-04-12 22:10:57,2018-04-20 17:03:41,2018-05-10,-20.0,7.0,2018-04,2018,4,5211,rolandia,PR
AqaW8ExtUbt1,cLYKynvHCGOj,delivered,2018-01-13 15:02:06,2018-01-13 15:31:39,2018-01-24 17:03:16,2018-02-14,-21.0,11.0,2018-01,2018,1,85670,maringa,PR
rRUjlVqmoDEn,co0wDHaTkDQ2,delivered,2018-03-12 11:03:24,2018-03-13 03:50:43,2018-04-03 18:08:36,2018-04-02,1.0,22.0,2018-03,2018,3,13874,maringa,PR
4iXF3tyP8T9t,qWCv5e8e78cj,delivered,2018-01-14 22:14:22,2018-01-14 22:28:51,2018-01-16 11:59:38,2018-02-02,-17.0,1.0,2018-01,2018,1,25045,sao paulo,SP
g2Sn8NnUj8EC,soxJ6bnnZkXj,delivered,2018-01-11 14:54:35,2018-01-11 15:10:01,2018-01-18 22:47:15,2018-02-02,-15.0,7.0,2018-01,2018,1,27657,uberaba,MG
Ky2MiERv6wTg,YMLHyytgepS1,delivered,2018-03-16 00:00:33,2018-03-16 00:11:02,2018-03-21 23:19:36,2018-04-09,-19.0,5.0,2018-03,2018,3,13341,vassouras,RJ
7mdhRouHfX6b,yxj7QC1HIpQr,delivered,2017-07-02 15:47:45,2017-07-02 16:03:29,2017-07-06 10:32:31,2017-07-21,-15.0,3.0,2017-07,2017,7,70648,sao paulo,SP
QkrXvUWCvYgh,lOdtU8aD3Ork,delivered,2018-05-15 21:45:45,2018-05-15 21:55:18,2018-06-06 19:22:51,2018-06-14,-8.0,21.0,2018-05,2018,5,50670,campo novo do parecis,MT
qSDnfC27iUuf,9MsBgqX4cLzA,delivered,2017-12-03 18:17:52,2017-12-03 18:32:41,2017-12-13 19:47:52,2018-01-04,-22.0,10.0,2017-12,2017,12,70719,batatais,SP
NNI0Op1J5MRV,t6v5LxJyA1uJ,delivered,2018-01-25 21:10:57,2018-01-25 21:18:23,2018-02-06 22:26:16,2018-02-26,-20.0,12.0,2018-01,2018,1,72546,recife,PE
5POlJhpRJIg8,d82GFGAA5YB8,delivered,2018-05-13 19:13:01,2018-05-15 04:12:16,2018-06-04 19:06:44,2018-06-05,-1.0,21.0,2018-05,2018,5,5023,bituruna,PR
PfguyMKvMAIS,lhUxhnob6iYh,delivered,2017-07-21 09:22:49,2017-07-21 09:35:18,2017-08-14 14:55:07,2017-08-24,-10.0,24.0,2017-07,2017,7,40415,cajamar,SP
